child,counter,waiting,pulling,gate,parked,meter,game,many,pedestrians,window,tiled,furniture,statue,boy,standing,crowd,concrete,crowded,sport,black,parking,plane,day,yellow,group,airport,helmet,grassy,view,light,side,food,doing,plate,laptop,talking,mountain,road,snow,public,computer,wii,store,hill,sitting,station,driving,police,traffic,truck,flying,kitchen,carrying,suitcase,large,lot,bat,train,video,clock,restaurant,hydrant,tarmac,remote,pole,wearing,basketball,watching,house,old,ramp,player,person,platform,umbrella,small,rain,luggage,school,swinging,stopped,pizza,empty,walkway,man,television,trick,colonnade,athletic game,outdoor,drawn,way,glass,soccer,shop,walking,bus,sky,past,runway,stop,town,ceiling,living,pink,officer,middle,water,cross,intersection,hall,square,bicycling,corner,holding,building,indoor,bus stop,scene,little,mirror,park,transport,night,elephant,jumping,tall,baseball,riding,curb,several,door,area,cement,playing,subway,blue,frisbee,filled,van,commercial,air,eating,sink,airplane,girl,covered,traveling,slope,screen,country,city,plant,young,signal,narrow,hat,board,looking,red,dog,sidewalk,carriage,car,motorcycle,brick,phone,skiing,tile,crossing,post,bench,sign,display,bag,green,crosswalk,skating,bicycle,white,highway,horse,ball,gallery,ground,front,fire,grass,table,case,throwing,floor,busy,top,field,skateboard,zebra,suit,room,office,arch,woman,tower,court,tree,people,street
0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0.9905675411224364,0.3,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.9498454391956328,0,0.455260419845581,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6792956054210663,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.9443117260932923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.9798711597919463,0,0,0,0,0,0.8973353922367096,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698249351978302,0,0.3,0,0,0,0,0,0,0.3,0.9110565423965453,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.9350055217742919
0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.9935504198074341,0,0,0,0,0.3,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.9902718901634215,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6846828699111938,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.8954558849334717
0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.9910808622837066,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0.9953261196613312,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6856449663639068,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.9894613325595856,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.99975266456604,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.7730564713478087,0,0.3,0,0,0,0,0,0,0,0.9086267888545989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.8632591366767883
0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.9984627068042755,0,0.3397775530815124,0,0,0,0.8345919668674469,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791007900238037,0,0.3,0,0,0,0,0,0,0,0.9564727604389189,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.9188956320285797
0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.965213531255722,0,0,0,0,0,0.8511664032936095,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9972798109054566,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.8394564390182495,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.3,0,0,0.3,0.3
0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.9726012587547301,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.9981936335563659,0,0.4486922621726989,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0.994317501783371,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8067199170589447,0,0.3,0,0,0,0,0,0,0,0.7065420150756836,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0.9660124897956848
0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.9899285078048705,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.985618495941162,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976771414279937,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7212512135505675,0,0.3,0,0,0,0.3,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.69757781624794,0.9496811747550964
0,0,0.3,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0.7499746680259705,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9631771862506866,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952045339345932,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.9969553291797637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.6978104054927825,0,0,0,0,0,0.3,0.3,0,0,0.3,0,0,0,0.3,0
